


--Debug-1- 9 1 2

--Debug-1- 200 800 200 399

--Debug-1- 200 800 400 599

--Debug-2- 0.250000 0.500000 0.000000 1.000000 0.250000

--Debug-2- 0.500000 0.750000 0.000000 1.000000 0.250000
--Writing x grid points--
9 0 200 0.250313
9 1 201 0.251564
9 2 202 0.252816
9 3 203 0.254068
9 4 204 0.255319
9 5 205 0.256571
9 6 206 0.257822
9 7 207 0.259074
9 8 208 0.260325
9 9 209 0.261577
9 10 210 0.262829
9 11 211 0.264080
9 12 212 0.265332
9 13 213 0.266583
9 14 214 0.267835
9 15 215 0.269086
9 16 216 0.270338
9 17 217 0.271589
9 18 218 0.272841
9 19 219 0.274093
9 20 220 0.275344
9 21 221 0.276596
9 22 222 0.277847
9 23 223 0.279099
9 24 224 0.280350
9 25 225 0.281602
9 26 226 0.282854
9 27 227 0.284105
9 28 228 0.285357
9 29 229 0.286608
9 30 230 0.287860
9 31 231 0.289111
9 32 232 0.290363
9 33 233 0.291615
9 34 234 0.292866
9 35 235 0.294118
9 36 236 0.295369
9 37 237 0.296621
9 38 238 0.297872
9 39 239 0.299124
9 40 240 0.300375
9 41 241 0.301627
9 42 242 0.302879
9 43 243 0.304130
9 44 244 0.305382
9 45 245 0.306633
9 46 246 0.307885
9 47 247 0.309136
9 48 248 0.310388
9 49 249 0.311640
9 50 250 0.312891
9 51 251 0.314143
9 52 252 0.315394
9 53 253 0.316646
9 54 254 0.317897
9 55 255 0.319149
9 56 256 0.320401
9 57 257 0.321652
9 58 258 0.322904
9 59 259 0.324155
9 60 260 0.325407
9 61 261 0.326658
9 62 262 0.327910
9 63 263 0.329161
9 64 264 0.330413
9 65 265 0.331665
9 66 266 0.332916
9 67 267 0.334168
9 68 268 0.335419
9 69 269 0.336671
9 70 270 0.337922
9 71 271 0.339174
9 72 272 0.340426
9 73 273 0.341677
9 74 274 0.342929
9 75 275 0.344180
9 76 276 0.345432
9 77 277 0.346683
9 78 278 0.347935
9 79 279 0.349186
9 80 280 0.350438
9 81 281 0.351690
9 82 282 0.352941
9 83 283 0.354193
9 84 284 0.355444
9 85 285 0.356696
9 86 286 0.357947
9 87 287 0.359199
9 88 288 0.360451
9 89 289 0.361702
9 90 290 0.362954
9 91 291 0.364205
9 92 292 0.365457
9 93 293 0.366708
9 94 294 0.367960
9 95 295 0.369212
9 96 296 0.370463
9 97 297 0.371715
9 98 298 0.372966
9 99 299 0.374218
9 100 300 0.375469
9 101 301 0.376721
9 102 302 0.377972
9 103 303 0.379224
9 104 304 0.380476
9 105 305 0.381727
9 106 306 0.382979
9 107 307 0.384230
9 108 308 0.385482
9 109 309 0.386733
9 110 310 0.387985
9 111 311 0.389237
9 112 312 0.390488
9 113 313 0.391740
9 114 314 0.392991
9 115 315 0.394243
9 116 316 0.395494
9 117 317 0.396746
9 118 318 0.397997
9 119 319 0.399249
9 120 320 0.400501
9 121 321 0.401752
9 122 322 0.403004
9 123 323 0.404255
9 124 324 0.405507
9 125 325 0.406758
9 126 326 0.408010
9 127 327 0.409262
9 128 328 0.410513
9 129 329 0.411765
9 130 330 0.413016
9 131 331 0.414268
9 132 332 0.415519
9 133 333 0.416771
9 134 334 0.418023
9 135 335 0.419274
9 136 336 0.420526
9 137 337 0.421777
9 138 338 0.423029
9 139 339 0.424280
9 140 340 0.425532
9 141 341 0.426783
9 142 342 0.428035
9 143 343 0.429287
9 144 344 0.430538
9 145 345 0.431790
9 146 346 0.433041
9 147 347 0.434293
9 148 348 0.435544
9 149 349 0.436796
9 150 350 0.438048
9 151 351 0.439299
9 152 352 0.440551
9 153 353 0.441802
9 154 354 0.443054
9 155 355 0.444305
9 156 356 0.445557
9 157 357 0.446809
9 158 358 0.448060
9 159 359 0.449312
9 160 360 0.450563
9 161 361 0.451815
9 162 362 0.453066
9 163 363 0.454318
9 164 364 0.455569
9 165 365 0.456821
9 166 366 0.458073
9 167 367 0.459324
9 168 368 0.460576
9 169 369 0.461827
9 170 370 0.463079
9 171 371 0.464330
9 172 372 0.465582
9 173 373 0.466834
9 174 374 0.468085
9 175 375 0.469337
9 176 376 0.470588
9 177 377 0.471840
9 178 378 0.473091
9 179 379 0.474343
9 180 380 0.475594
9 181 381 0.476846
9 182 382 0.478098
9 183 383 0.479349
9 184 384 0.480601
9 185 385 0.481852
9 186 386 0.483104
9 187 387 0.484355
9 188 388 0.485607
9 189 389 0.486859
9 190 390 0.488110
9 191 391 0.489362
9 192 392 0.490613
9 193 393 0.491865
9 194 394 0.493116
9 195 395 0.494368
9 196 396 0.495620
9 197 397 0.496871
9 198 398 0.498123
9 199 399 0.499374
--Done writing x grid points--
--Writing y grid points--
9 0 400 0.500626
9 1 401 0.501877
9 2 402 0.503129
9 3 403 0.504380
9 4 404 0.505632
9 5 405 0.506884
9 6 406 0.508135
9 7 407 0.509387
9 8 408 0.510638
9 9 409 0.511890
9 10 410 0.513141
9 11 411 0.514393
9 12 412 0.515645
9 13 413 0.516896
9 14 414 0.518148
9 15 415 0.519399
9 16 416 0.520651
